27,6,0,0,0,0,0,0,3,2,0.67,0,11,7,36,5.14,0,0,0,0,0,0
25,9,1,0,0,0,0,0,0,0,0.0,0,5,4,35,8.75,0,0,0,0,0,0
29,16,1,0,0,0,0,0,0,0,0.0,0,3,2,36,18.0,0,0,0,0,0,0
26,8,0,0,0,0,0,0,0,0,0.0,0,2,2,10,5.0,0,0,0,0,0,0
23,3,0,0,0,0,0,0,7,24,3.43,0,2,1,2,2.0,0,0,0,0,0,0
23,3,1,0,0,0,0,0,10,32,3.2,0,1,0,0,0.0,0,0,0,0,0,0
24,7,1,0,0,0,0,0,1,2,2.0,0,7,5,44,8.8,0,1,1,0,0,0
29,16,5,0,0,0,0,0,0,0,0.0,0,2,2,25,12.5,0,0,0,0,0,0
27,8,1,0,0,0,0,0,0,0,0.0,0,2,2,27,13.5,0,0,0,0,0,0
27,3,0,0,0,0,0,0,8,22,2.75,0,1,1,6,6.0,0,0,0,0,0,0
24,16,1,0,0,0,0,0,2,5,2.5,0,4,3,20,6.67,0,0,0,0,0,0
29,4,4,0,0,0,0,0,0,0,0.0,0,6,6,29,4.83,0,0,0,0,0,0
23,9,2,0,0,0,0,0,0,0,0.0,0,4,3,32,10.67,0,0,0,0,0,0
23,9,3,0,0,0,0,0,0,0,0.0,0,5,4,27,6.75,0,0,0,0,0,0
24,16,0,0,0,0,0,0,2,15,7.5,0,0,0,0,0.0,0,0,0,0,0,0
26,10,0,0,0,0,0,0,0,0,0.0,0,6,2,17,8.5,0,0,0,0,0,0
26,14,0,0,0,0,0,0,1,4,4.0,0,4,2,15,7.5,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0.0,0,1,1,16,16.0,0,0,0,0,0,0
28,16,4,0,0,0,0,0,0,0,0.0,0,6,3,18,6.0,0,0,0,0,0,0
26,16,7,0,0,0,0,0,1,3,3.0,0,2,1,14,14.0,0,0,0,0,0,0
29,15,2,0,0,0,0,0,0,0,0.0,0,3,3,19,6.33,0,0,0,0,0,0
28,2,1,0,0,0,0,0,1,11,11.0,0,4,2,6,3.0,0,0,0,0,0,0
24,1,0,6,11,96,0,1,1,-1,-1.0,0,0,0,0,0.0,0,0,0,0,0,0
26,15,4,0,0,0,0,0,7,15,2.14,0,3,0,0,0.0,0,0,0,0,0,0
29,16,0,0,0,0,0,0,1,15,15.0,0,0,0,0,0.0,0,1,0,0,0,0
27,3,1,8,15,50,0,0,3,-3,-1.0,0,0,0,0,0.0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,1,2,2.0,0,2,2,16,8.0,0,0,0,0,0,0
29,16,12,0,0,0,0,0,0,0,0.0,0,10,3,15,5.0,0,0,0,0,0,0
30,6,0,0,0,0,0,0,6,15,2.5,0,1,0,0,0.0,0,0,0,0,0,0
24,15,1,0,0,0,0,0,4,9,2.25,0,1,1,6,6.0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0.0,0,1,1,23,23.0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0.0,0,3,1,20,20.0,0,0,0,0,0,0
28,12,10,0,0,0,0,0,0,0,0.0,0,8,5,23,4.6,0,0,0,0,0,0
25,5,0,0,0,0,0,0,0,0,0.0,0,6,1,20,20.0,0,0,0,0,0,0
22,15,0,0,0,0,0,0,0,0,0.0,0,9,3,37,12.33,0,1,1,0,0,0
23,6,3,0,0,0,0,0,0,0,0.0,0,6,3,15,5.0,0,0,0,0,0,0
21,9,1,0,0,0,0,0,0,0,0.0,0,3,1,15,15.0,0,0,0,0,0,0
26,8,0,0,0,0,0,0,0,0,0.0,0,4,2,22,11.0,0,0,0,0,0,0
23,6,0,0,0,0,0,0,0,0,0.0,0,3,2,18,9.0,0,0,0,0,0,0
24,5,0,0,0,0,0,0,2,5,2.5,0,3,1,19,19.0,0,0,0,0,0,0
26,5,0,0,0,0,0,0,0,0,0.0,0,2,1,8,8.0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,2,7,3.5,0,0,0,0,0.0,0,0,0,0,0,0
25,4,0,0,0,0,0,0,0,0,0.0,0,2,2,11,5.5,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0,0,0.0,0,2,1,14,14.0,0,0,0,0,0,0
30,1,0,1,1,16,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,6,3,0,0,0,0,0,0,0,0.0,0,4,3,11,3.67,0,0,0,0,0,0
26,1,0,2,5,22,0,0,1,0,0.0,0,0,0,0,0.0,0,1,0,0,0,0
23,2,0,0,0,0,0,0,1,1,1.0,0,3,1,4,4.0,0,0,0,0,0,0
24,8,0,0,0,0,0,0,0,0,0.0,0,8,5,32,6.4,0,4,1,0,0,0
24,5,0,0,0,0,0,0,0,0,0.0,0,4,2,13,6.5,0,0,0,0,0,0
25,16,11,0,0,0,0,0,0,0,0.0,0,3,2,13,6.5,0,0,0,0,0,0
23,3,0,0,0,0,0,0,2,11,5.5,0,1,0,0,0.0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,13,13.0,0,0,0,0,0,0
26,10,3,0,0,0,0,0,3,8,2.67,0,1,1,3,3.0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,3,12,4.0,0,0,0,0,0.0,0,0,0,0,0,0
24,7,2,0,0,0,0,0,0,0,0.0,0,1,1,10,10.0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,6,6.0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,1,6,6.0,0,0,0,0,0.0,0,0,0,0,0,0
31,8,0,0,0,0,0,0,0,0,0.0,0,1,1,8,8.0,0,0,0,0,0,0
24,10,3,0,0,0,0,0,0,0,0.0,0,2,2,5,2.5,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0.0,0,2,2,13,6.5,0,0,0,0,0,0
26,3,0,0,0,0,0,0,2,7,3.5,0,0,0,0,0.0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,3,7,2.33,0,0,0,0,0.0,0,0,0,0,0,0
26,5,0,0,0,0,0,0,0,0,0.0,0,1,1,8,8.0,0,0,0,0,0,0
28,16,3,0,0,0,0,0,0,0,0.0,0,6,4,11,2.75,0,0,0,0,0,0
25,3,0,0,0,0,0,0,1,0,0.0,0,3,3,10,3.33,0,0,0,0,0,0
25,15,0,0,0,0,0,0,4,12,3.0,0,0,0,0,0.0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0.0,0,1,1,9,9.0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
30,7,0,0,0,0,0,0,3,6,2.0,0,1,1,-2,-2.0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,2,-4,-2.0,0,0,0,0,0.0,0,0,0,0,0,0
25,9,1,0,0,0,0,0,0,0,0.0,0,4,0,0,0.0,0,0,0,0,0,0
24,15,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
33,12,0,0,1,0,0,0,2,-1,-0.5,0,0,0,0,0.0,0,0,0,0,0,0
24,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
30,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,3,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0
31,8,7,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
30,6,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
26,12,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
32,13,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
31,1,0,0,0,0,0,0,1,-2,-2.0,0,0,0,0,0.0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,8,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,8,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
24,16,13,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
25,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,12,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0,0,0.0,0,1,1,3,3.0,0,0,0,0,0,0
24,3,2,0,0,0,0,0,0,0,0.0,0,2,1,0,0.0,0,0,0,0,0,0
24,16,3,0,0,0,0,0,0,0,0.0,0,3,2,-1,-0.5,0,0,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,4,0,0,0,0,0,0,0,0,0.0,0,3,1,3,3.0,0,0,0,0,0,0
29,16,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,0,0,0,0,0
22,16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
27,1,0,0,0,0,0,0,8,22,2.75,0,0,0,0,0.0,0,1,1,0,0,0
30,2,0,10,18,93,0,2,4,-2,-0.5,0,0,0,0,0.0,0,0,0,0,0,0
35,4,0,1,3,16,0,0,2,-2,-1.0,0,0,0,0,0.0,0,0,0,0,0,0
24,7,0,0,0,0,0,0,0,0,0.0,0,1,1,4,4.0,0,0,0,0,0,0
28,15,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,14,5,0,0,0,0,0,0,0,0.0,0,7,2,4,2.0,0,0,0,0,0,0
32,7,1,0,0,0,0,0,2,2,1.0,0,1,0,0,0.0,0,0,0,0,0,0
24,11,1,0,0,0,0,0,0,0,0.0,0,2,0,0,0.0,0,0,0,0,0,0
30,14,0,0,0,0,0,0,0,0,0.0,0,3,1,3,3.0,0,0,0,0,0,0
31,16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
22,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,1,4,4.0,0,1,1,11,11.0,0,1,1,0,0,0
24,1,0,3,6,19,0,1,1,-1,-1.0,0,0,0,0,0.0,0,1,0,0,0,0
23,12,0,0,0,0,0,0,1,3,3.0,0,5,3,18,6.0,0,3,2,0,0,0
24,16,0,0,0,0,0,0,1,1,1.0,0,1,0,0,0.0,0,4,1,1,0,0
23,4,0,2,10,17,0,1,3,-2,-0.67,0,0,0,0,0.0,0,1,0,0,0,0
28,4,0,3,6,26,0,1,5,-6,-1.2,0,0,0,0,0.0,0,0,0,0,0,0
26,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,1,0,0,0
31,13,0,0,0,0,0,0,1,5,5.0,0,1,0,0,0.0,0,2,1,0,0,0
27,16,16,0,0,0,0,0,348,2097,6.03,12,51,40,217,5.43,1,4,2,13,1,0
23,16,16,0,0,0,0,0,319,1454,4.56,11,70,49,472,9.63,1,1,1,12,0,0
26,16,16,0,0,0,0,0,351,1424,4.06,15,58,40,217,5.43,2,3,2,17,0,0
26,16,15,0,0,0,0,0,315,1590,5.05,11,30,23,196,8.52,1,5,2,12,0,0
24,16,16,0,0,0,0,0,335,1613,4.81,13,16,11,77,7.0,0,4,3,13,0,0
27,16,16,0,0,0,0,0,0,0,0.0,0,204,122,1964,16.1,5,3,3,5,0,0
28,16,16,0,0,0,0,0,1,-2,-2.0,0,192,118,1508,12.78,11,2,0,11,0,0
33,16,16,422,670,5177,43,19,15,5,0.33,1,0,0,0,0.0,0,5,1,1,0,0
29,16,16,371,552,4295,39,8,54,259,4.8,2,1,1,-1,-1.0,0,5,4,2,0,1
25,16,16,0,0,0,0,0,257,1143,4.45,9,83,61,478,7.84,1,1,0,10,0,0
35,16,16,401,637,4827,34,8,23,32,1.39,4,0,0,0,0.0,0,2,0,4,0,0
24,16,14,0,0,0,0,0,2,-5,-2.5,0,138,92,1382,15.02,12,5,2,12,1,0
24,16,16,0,0,0,0,0,4,38,9.5,0,164,97,1350,13.92,11,2,1,11,0,0
25,16,9,0,0,0,0,0,207,1244,6.01,6,57,43,459,10.67,2,3,3,8,0,0
25,16,16,0,0,0,0,0,0,0,0.0,0,143,94,1434,15.26,10,3,3,10,0,0
26,16,15,0,0,0,0,0,285,1509,5.29,5,49,35,236,6.74,1,5,3,6,0,0
22,15,15,0,0,0,0,0,267,950,3.56,11,70,51,367,7.2,1,3,0,12,0,0
23,16,16,280,485,3869,19,12,127,741,5.83,8,1,0,6,0.0,0,10,3,8,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,147,72,1384,19.22,8,0,0,8,1,0
23,16,12,0,0,0,0,0,290,1263,4.36,12,14,6,51,8.5,0,4,2,12,0,0
31,16,16,0,0,0,0,0,0,0,0.0,0,162,112,1598,14.27,4,0,0,4,0,0
22,15,15,258,393,3200,20,5,120,815,6.79,7,1,0,0,0.0,0,12,2,7,0,0
29,16,16,0,0,0,0,0,258,1214,4.71,8,36,28,234,8.36,1,3,1,10,0,0
25,16,15,0,0,0,0,0,0,0,0.0,0,122,85,1064,12.52,13,0,0,13,0,0
23,16,15,0,0,0,0,0,6,30,5.0,0,128,79,1198,15.16,10,0,0,10,0,0
36,16,16,400,583,4659,37,11,23,6,0.26,0,0,0,0,0.0,0,2,2,0,0,1
31,16,15,0,0,0,0,0,0,0,0.0,0,142,92,1351,14.68,7,1,0,7,0,0
26,15,9,0,0,0,0,0,0,0,0.0,0,135,85,982,11.55,9,1,0,9,0,0
27,16,16,422,615,4719,32,14,34,141,4.15,1,0,0,0,0.0,0,3,2,1,0,0
31,16,12,0,0,0,0,0,2,20,10.0,0,174,118,1354,11.47,6,3,1,6,0,0
29,16,13,0,0,0,0,0,0,0,0.0,0,130,83,1154,13.9,10,4,2,10,0,0
26,16,16,0,0,0,0,0,0,0,0.0,0,143,86,1092,12.7,10,0,0,10,0,0
23,11,11,0,0,0,0,0,0,0,0.0,0,79,55,790,14.36,11,1,1,11,0,0
27,15,15,0,0,0,0,0,248,1094,4.41,5,59,44,340,7.73,1,2,1,6,0,0
25,16,16,0,0,0,0,0,1,8,8.0,0,127,85,1105,13.0,9,0,0,9,0,0
36,16,16,0,0,0,0,0,0,0,0.0,0,124,93,930,10.0,8,0,0,8,0,0
27,16,15,0,0,0,0,0,276,1243,4.5,6,49,36,232,6.44,0,5,4,6,0,0
34,16,15,0,0,0,0,0,1,-5,-5.0,0,195,106,1355,12.78,5,1,1,5,0,0
28,16,16,0,0,0,0,0,0,0,0.0,0,98,64,784,12.25,14,0,0,14,0,0
27,16,16,0,0,0,0,0,227,986,4.34,6,52,35,292,8.34,2,4,2,8,0,0
27,16,14,0,0,0,0,0,276,1063,3.85,8,30,19,151,7.95,0,4,1,8,0,0
25,16,16,1,1,28,0,0,0,0,0.0,0,126,63,996,15.81,9,0,0,9,0,0
30,15,15,0,0,0,0,0,0,0,0.0,0,101,71,816,11.49,8,0,0,8,1,0
29,16,16,0,0,0,0,0,258,1045,4.05,4,53,38,321,8.45,0,0,0,4,1,0
32,16,16,425,648,4903,28,19,30,49,1.63,1,1,1,-1,-1.0,0,6,3,1,1,1
24,16,16,252,393,3118,26,10,94,489,5.2,4,0,0,0,0.0,0,6,3,4,0,1
30,16,16,0,0,0,0,0,222,800,3.6,10,30,19,128,6.74,1,3,1,11,0,0
30,16,16,0,0,0,0,0,0,0,0.0,0,147,110,1039,9.45,3,0,0,3,0,0
23,16,16,339,627,4374,23,18,62,255,4.11,5,0,0,0,0.0,0,10,5,5,0,0
26,14,12,0,0,0,0,0,221,1015,4.59,6,31,23,245,10.65,0,3,3,6,0,0
24,16,16,435,727,4967,20,17,35,126,3.6,4,1,1,3,3.0,0,6,4,4,0,1
22,15,8,0,0,0,0,0,10,132,13.2,0,104,80,954,11.93,8,4,1,9,0,0
33,16,16,0,0,0,0,0,3,27,9.0,0,137,73,1174,16.08,4,1,1,4,0,0
29,15,7,0,0,0,0,0,0,0,0.0,0,104,65,1041,16.02,6,0,0,6,0,0
27,15,15,0,0,0,0,0,278,1094,3.94,6,30,22,104,4.73,0,3,2,6,0,0
26,16,16,0,0,0,0,0,0,0,0.0,0,148,79,1046,13.24,6,1,1,6,0,0
25,14,9,0,0,0,0,0,1,-4,-4.0,0,105,55,979,17.8,7,1,1,7,0,0
22,14,14,0,0,0,0,0,215,798,3.71,9,49,34,214,6.29,0,3,3,9,0,0
27,16,16,0,0,0,0,0,0,0,0.0,0,104,69,843,12.22,5,0,0,5,0,0
23,16,16,0,0,0,0,0,3,9,3.0,0,110,49,855,17.45,8,0,0,8,0,0
24,12,12,0,0,0,0,0,200,840,4.2,2,67,54,373,6.91,3,4,3,5,0,0
27,16,5,0,0,0,0,0,0,0,0.0,0,94,61,669,10.97,7,0,0,7,0,0
23,15,1,0,1,0,0,0,5,29,5.8,0,90,50,861,17.22,7,1,0,8,0,0
26,15,14,0,0,0,0,0,5,7,1.4,0,119,64,836,13.06,8,2,1,8,0,0
30,15,14,0,0,0,0,0,0,0,0.0,0,104,62,716,11.55,6,0,0,6,0,0
29,13,6,0,0,0,0,0,48,244,5.08,1,104,75,667,8.89,7,0,0,8,1,0
28,16,15,0,0,0,0,0,0,0,0.0,0,119,66,943,14.29,6,1,1,6,0,0
23,16,16,0,0,0,0,0,0,0,0.0,0,93,53,493,9.3,9,0,0,9,1,0
27,16,16,0,0,0,0,0,0,0,0.0,0,105,79,806,10.2,4,0,0,4,0,0
24,15,15,0,0,0,0,0,0,0,0.0,0,122,69,857,12.42,7,1,1,7,0,0
24,16,15,0,0,0,0,0,0,0,0.0,0,94,64,737,11.52,5,2,1,5,0,0
22,16,14,0,0,0,0,0,2,23,11.5,0,132,64,865,13.52,5,1,0,5,1,0
27,12,10,0,0,0,0,0,0,0,0.0,0,73,49,745,15.2,7,0,0,7,1,0
25,16,16,329,528,3669,27,16,47,120,2.55,4,0,0,0,0.0,0,4,4,4,0,0
28,16,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
29,16,10,0,0,0,0,0,173,737,4.26,5,20,13,187,14.38,2,2,2,7,0,0
32,15,15,0,0,0,0,0,0,0,0.0,0,80,49,538,10.98,7,0,0,7,0,0
26,16,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,0,0,0,0,0,0
24,16,16,306,558,4065,27,17,39,139,3.56,0,0,0,0,0.0,0,10,2,0,0,1
27,16,16,317,531,3817,22,10,32,22,0.69,3,0,0,0,0.0,0,9,4,3,0,1
31,16,16,321,536,3948,26,15,20,30,1.5,0,0,0,0,0.0,0,5,1,0,0,0
25,16,16,328,551,3702,21,13,36,124,3.44,1,0,0,0,0.0,0,7,1,1,0,4
31,16,16,350,544,4008,22,12,21,-9,-0.43,0,1,1,-6,-6.0,0,4,0,0,0,1
33,15,15,345,565,4018,22,14,18,36,2.0,1,0,0,0,0.0,0,7,5,1,0,2
30,13,13,284,449,3265,26,8,26,92,3.54,0,0,0,0,0.0,0,6,3,0,0,1
30,16,16,306,505,3400,24,16,48,197,4.1,1,0,0,0,0.0,0,8,6,1,0,0
31,16,16,338,527,3606,26,15,27,40,1.48,0,1,0,0,0.0,0,15,7,0,0,0
24,16,16,300,483,2935,18,12,60,253,4.22,2,1,1,-15,-15.0,0,7,5,2,0,1
29,15,15,255,434,3033,19,14,41,233,5.68,0,0,0,0,0.0,0,8,4,0,0,0
24,16,16,282,484,3294,12,13,49,211,4.31,2,0,0,0,0.0,0,9,4,2,0,2
25,13,7,136,218,1814,10,3,63,415,6.59,5,0,0,0,0.0,0,9,2,5,0,0
29,15,15,297,517,3385,14,17,27,111,4.11,0,1,0,-9,0.0,0,6,1,0,0,0
32,10,10,204,351,2362,12,10,62,332,5.35,1,0,0,0,0.0,0,11,5,1,0,0
24,11,11,177,314,2176,10,11,41,291,7.1,1,1,0,0,0.0,0,4,4,1,0,0
28,10,9,153,218,1737,13,5,31,132,4.26,0,0,0,0,0.0,0,3,1,0,0,0
32,15,15,0,0,0,0,0,1,3,3.0,0,112,65,921,14.17,4,0,0,4,1,0
26,16,16,1,2,25,0,0,2,6,3.0,0,82,50,748,14.96,7,0,0,7,0,0
26,15,15,246,453,2883,13,18,22,28,1.27,0,0,0,0,0.0,0,14,8,0,0,0
27,16,2,0,0,0,0,0,76,301,3.96,4,55,40,446,11.15,3,1,0,7,0,0
24,15,15,0,0,0,0,0,1,-5,-5.0,0,114,51,741,14.53,7,3,0,7,0,0
24,15,15,1,1,23,1,0,3,20,6.67,0,68,45,688,15.29,7,1,1,7,0,0
22,16,12,0,0,0,0,0,211,814,3.86,2,27,17,152,8.94,1,3,0,3,0,0
31,16,15,0,0,0,0,0,0,0,0.0,0,131,74,911,12.31,4,0,0,5,0,0
27,10,6,166,308,2084,11,11,19,64,3.37,1,0,1,-6,-6.0,0,4,2,1,0,0
31,10,9,0,0,0,0,0,167,731,4.38,4,33,26,221,8.5,0,5,4,4,1,0
26,16,15,0,0,0,0,0,0,0,0.0,0,131,74,1083,14.64,1,1,1,1,0,0
31,14,14,0,0,0,0,0,0,0,0.0,0,85,56,814,14.54,5,0,0,5,0,0
25,12,12,0,0,0,0,0,216,707,3.27,2,63,42,258,6.14,1,2,2,3,0,0
24,10,10,0,0,0,0,0,161,663,4.12,4,42,35,251,7.17,0,3,2,4,0,0
21,16,13,0,0,0,0,0,0,0,0.0,0,96,50,805,16.1,5,1,1,5,0,0
24,15,15,0,0,0,0,0,4,29,7.25,0,114,64,759,11.86,5,1,0,5,0,0
26,10,6,0,1,0,0,0,0,0,0.0,0,62,37,658,17.78,7,0,0,7,0,0
24,13,10,0,2,0,0,1,7,24,3.43,0,106,66,787,11.92,5,4,2,5,0,0
33,16,1,0,0,0,0,0,3,14,4.67,0,62,41,573,13.98,8,2,1,8,0,0
26,16,0,0,0,0,0,0,82,414,5.05,3,68,52,485,9.33,0,2,2,3,0,0
29,16,16,0,0,0,0,0,0,0,0.0,0,156,71,798,11.24,4,0,0,4,0,0
25,16,13,0,0,0,0,0,0,0,0.0,0,82,51,691,13.55,5,0,0,5,0,0
24,9,8,0,0,0,0,0,22,96,4.36,1,85,62,677,10.92,3,2,1,5,0,0
29,16,14,0,0,0,0,0,0,0,0.0,0,89,46,746,16.22,4,1,0,4,0,0
25,12,9,0,0,0,0,0,184,707,3.84,1,56,39,252,6.46,0,2,2,1,0,0
28,16,15,0,0,0,0,0,4,9,2.25,0,124,60,781,13.02,3,1,0,3,0,0
26,10,2,0,0,0,0,0,73,385,5.27,8,17,12,86,7.17,0,0,0,8,1,0
28,13,12,0,0,0,0,0,0,0,0.0,0,114,59,801,13.58,3,1,1,3,0,0
26,14,12,0,0,0,0,0,3,35,11.67,0,76,44,677,15.39,4,1,0,4,0,0
28,15,4,0,0,0,0,0,105,473,4.5,1,53,39,354,9.08,1,0,0,2,0,0
23,10,10,162,278,1662,9,6,18,56,3.11,0,0,0,0,0.0,0,5,3,0,0,2
25,16,16,0,0,0,0,0,0,0,0.0,0,89,55,626,11.38,5,0,0,5,0,0
23,16,5,0,0,0,0,0,156,602,3.86,5,10,6,29,4.83,0,0,0,5,0,0
25,15,14,0,0,0,0,0,2,16,8.0,0,80,41,606,14.78,5,0,0,5,0,0
25,16,7,0,0,0,0,0,111,402,3.62,3,36,25,262,10.48,2,2,2,5,0,0
27,15,13,0,0,0,0,0,0,0,0.0,0,74,43,571,13.28,6,2,1,6,0,0
23,15,12,0,0,0,0,0,3,12,4.0,0,80,42,698,16.62,3,0,0,3,1,0
24,16,7,1,1,42,0,0,5,8,1.6,0,95,56,827,14.77,2,4,3,3,0,0
25,8,6,0,0,0,0,0,138,525,3.8,4,26,21,167,7.95,0,1,1,4,0,0
23,16,16,0,0,0,0,0,2,15,7.5,0,94,53,647,12.21,4,0,0,4,0,0
26,10,10,0,0,0,0,0,2,9,4.5,0,68,44,633,14.39,4,0,0,5,0,0
22,16,0,0,0,0,0,0,94,362,3.85,1,59,53,402,7.58,1,0,0,2,0,0
24,13,11,0,0,0,0,0,0,0,0.0,0,100,53,692,13.06,3,0,0,3,0,0
27,16,5,0,0,0,0,0,54,183,3.39,7,39,27,268,9.93,0,0,0,7,0,0
23,7,6,161,265,1699,6,5,11,42,3.82,1,0,0,0,0.0,0,8,3,1,0,0
28,16,16,0,0,0,0,0,0,0,0.0,0,61,41,548,13.37,5,0,0,5,0,0
28,6,5,109,183,1169,8,3,16,100,6.25,1,0,0,0,0.0,0,2,2,1,0,0
23,15,5,0,0,0,0,0,1,4,4.0,0,104,64,626,9.78,4,1,1,4,0,0
27,13,13,0,0,0,0,0,0,0,0.0,0,104,61,778,12.75,1,1,0,1,0,0
36,15,9,0,0,0,0,0,0,0,0.0,0,58,45,544,12.09,5,0,0,5,0,0
27,11,8,0,0,0,0,0,2,8,4.0,0,101,63,666,10.57,3,3,2,3,1,0
24,14,11,0,0,0,0,0,0,0,0.0,0,90,45,589,13.09,4,2,1,4,1,0
27,16,14,0,0,0,0,0,59,271,4.59,0,73,52,496,9.54,1,2,0,1,0,0
24,14,2,0,0,0,0,0,110,437,3.97,4,36,17,140,8.24,0,0,0,4,0,0
23,13,6,0,0,0,0,0,156,623,3.99,2,25,18,106,5.89,0,2,2,2,0,0
26,11,11,0,0,0,0,0,3,-7,-2.33,0,87,45,700,15.56,2,1,0,2,0,0
31,10,8,0,0,0,0,0,115,437,3.8,3,42,34,217,6.38,1,5,4,4,0,0
21,16,4,0,0,0,0,0,115,564,4.9,4,19,13,56,4.31,0,4,3,4,0,0
26,14,2,0,0,0,0,0,6,30,5.0,0,80,51,533,10.45,4,1,0,4,0,0
23,10,10,0,0,0,0,0,1,5,5.0,0,83,51,483,9.47,5,0,0,5,0,0
30,9,8,161,277,1796,6,12,27,145,5.37,1,0,0,0,0.0,0,8,7,1,0,0
24,16,14,0,0,0,0,0,0,0,0.0,0,64,42,519,12.36,4,1,0,4,1,0
28,16,15,0,0,0,0,0,0,0,0.0,0,77,52,540,10.38,4,0,0,4,0,0
28,13,1,0,0,0,0,0,114,411,3.61,5,11,9,83,9.22,0,1,1,5,0,0
25,16,14,0,0,0,0,0,0,0,0.0,0,87,61,667,10.93,2,1,1,2,0,0
37,8,5,138,221,1367,7,5,13,38,2.92,0,0,0,0,0.0,0,3,1,0,0,1
24,16,2,0,0,0,0,0,0,0,0.0,0,74,39,584,14.97,3,1,1,3,1,0
25,13,5,0,0,0,0,0,0,0,0.0,0,73,44,523,11.89,4,1,1,4,0,0
